aerogenerador,material,quantidade_aerogenerador_material,unidade_medida,preco_aerogenerador_material,moeda,desc_grupo,idade_turbina,mtbf_aerogenerador_material,mtbf_aerogenerador,mtbf_material,quantidade_media_material,preco_medio_material,preco_aerogenerador
WF-BR-0PI-1219-Y1-A-006,GP299208,1.0,UN,347.34,BRL-BRL,Electric motors,10.03,0 days 00:00:00,8 days 23:55:12,1075 days 00:00:00,0.027777777777777776,9.648333333333333,112287.98
WF-BR-0PI-1219-Y1-A-006,GP005701,1.0,UN,16.21,BRL-BRL,Processed Parts,10.03,0 days 00:00:00,8 days 23:55:12,0 days 00:00:00,0.027777777777777776,0.4502777777777778,112287.98
WF-BR-0PI-1219-Y1-A-006,P393220,2.0,UN,35.51,BRL-BRL,Electrical others,10.03,0 days 00:00:00,8 days 23:55:12,94 days 21:25:42.857142857,0.06327160493827161,1.0646141975308643,112287.98
WF-BR-0PI-1219-Y1-A-006,GP480145,1.0,UN,624.71,BRL-BRL,Electricity Transformers,10.03,0 days 00:00:00,8 days 23:55:12,364 days 00:00:00,0.027777777777777776,17.352870370370372,112287.98
WF-BR-0PI-1219-Y1-A-006,GP007964,2.0,UN,8.25,BRL-BRL,Switches,10.03,0 days 00:00:00,8 days 23:55:12,253 days 00:00:00,0.041666666666666664,0.17194444444444443,112287.98
WF-BR-0PI-1219-Y1-A-006,50234,1.0,UN,1715.64,BRL-BRL,Hydraulic cylinders / actuators / accumulators,10.03,0 days 00:00:00,8 days 23:55:12,194 days 05:20:00,0.0308641975308642,45.56712962962963,112287.98
WF-BR-0PI-1219-Y1-A-006,GP091209,2.0,UN,76.96,BRL-BRL,,10.03,0 days 00:00:00,8 days 23:55:12,171 days 20:00:00,0.0462962962962963,1.7639351851851852,112287.98
WF-BR-0PI-1219-Y1-A-006,GP102877,1.0,UN,35.71,BRL-BRL,,10.03,0 days 00:00:00,8 days 23:55:12,608 days 00:00:00,0.041666666666666664,1.4879166666666666,112287.98
WF-BR-0PI-1219-Y1-A-006,GP004249,1.0,UN,1408.38,BRL-BRL,Electrical others,10.03,0 days 00:00:00,8 days 23:55:12,348 days 08:00:00,0.027777777777777776,36.02180555555556,112287.98
WF-BR-0PI-1219-Y1-A-006,GP011980,2.0,UN,167.07,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,10.03,0 days 00:00:00,8 days 23:55:12,301 days 14:24:00,0.03240740740740741,2.4495833333333334,112287.98
WF-BR-0PI-1219-Y1-A-006,GP316665,40.0,UN,6409.46,BRL-BRL,Electrical connectors / terminals / electrics compartments /,10.03,1 days 00:00:00,8 days 23:55:12,25 days 11:38:10.909090909,0.6611111111111111,89.39425,112287.98
WF-BR-0PI-1219-Y1-A-006,PLE0690,1.0,UN,433.22,BRL-BRL,Cables and electrical conductors,10.03,0 days 00:00:00,8 days 23:55:12,1178 days 12:00:00,0.027777777777777776,11.865462962962964,112287.98
WF-BR-0PI-1219-Y1-A-006,CAX0089,3.0,UN,62.65,BRL-BRL,Electrical connectors / terminals / electrics compartments /,10.03,0 days 00:00:00,8 days 23:55:12,242 days 21:00:00,0.041666666666666664,0.6054861111111111,112287.98
WF-BR-0PI-1219-Y1-A-006,GP486978-004,20.0,L,360.35,BRL-BRL,Oils and hydraulic s,10.03,0 days 00:00:00,8 days 23:55:12,4 days 13:42:51.428571428,1.40625,22.291631944444443,112287.98
WF-BR-0PI-1219-Y1-A-006,GP072706,0.5,KG,43.66,BRL-BRL,,10.03,0 days 00:00:00,8 days 23:55:12,37 days 02:17:08.571428571,0.09809027777777778,8.923645833333333,112287.98
WF-BR-0PI-1219-Y1-A-007,GP011974,83.0,UN,4523.5,BRL-BRL,Electricity generators,9.960000000000003,216 days 08:00:00,9 days 19:50:58.646616541,14 days 20:30:00,0.9380341880341879,51.4861217948718,123199.45
WF-BR-0PI-1219-Y1-A-007,GP107634,1.0,UN,131.91,BRL-BRL,Other processed steel G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,2 days 00:00:00,0.027777777777777776,3.6640277777777777,123199.45
WF-BR-0PI-1219-Y1-A-007,89999,1.0,UN,520.53,BRL-BRL,Other mechanical components,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,372 days 00:00:00,0.027777777777777776,16.372055555555555,123199.45
WF-BR-0PI-1219-Y1-A-007,GP005736,1.0,UN,21.42,BRL-BRL,Tubes / Rigid tubes,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1636 days 00:00:00,0.027777777777777776,0.6455555555555557,123199.45
WF-BR-0PI-1219-Y1-A-007,P050005,5.0,UN,29.330000000000002,BRL-BRL,Electrical others,9.960000000000003,1636 days 00:00:00,9 days 19:50:58.646616541,45 days 18:40:00,0.09640522875816994,0.730751633986928,123199.45
WF-BR-0PI-1219-Y1-A-007,9010623,1.0,UN,21.41,BRL-BRL,Electronic modules,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,806 days 12:00:00,0.027777777777777776,0.6697222222222222,123199.45
WF-BR-0PI-1219-Y1-A-007,GP016965,2.0,UN,52.04,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.960000000000003,3 days 00:00:00,9 days 19:50:58.646616541,245 days 18:00:00,0.03968253968253968,1.2443253968253967,123199.45
WF-BR-0PI-1219-Y1-A-007,GP041336,1.0,UN,47.8,BRL-BRL,,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1132 days 00:00:00,0.027777777777777776,1.3990277777777775,123199.45
WF-BR-0PI-1219-Y1-A-007,GP012886,40.0,L,345.96,BRL-BRL,Oils and hydraulic s,9.960000000000003,17 days 00:00:00,9 days 19:50:58.646616541,4 days 14:07:03.529411764,1.4898989898989898,12.904368686868686,123199.45
WF-BR-0PI-1219-Y1-A-007,GP013211,1254.0,L,14959.59,BRL-BRL,Lubricants and refrigerants,9.960000000000003,62 days 10:48:00,9 days 19:50:58.646616541,2 days 17:01:12.075869336,26.434413580246915,351.2549228395062,123199.45
WF-BR-0PI-1219-Y1-A-007,P390352,220.0,UN,34.13,BRL-BRL,Electrical others,9.960000000000003,392 days 00:00:00,9 days 19:50:58.646616541,36 days 18:49:24.705882353,15.699820788530467,3.2155824372759856,123199.45
WF-BR-0PI-1219-Y1-A-007,GP026310,6.0,UN,4701.36,BRL-BRL,Ventilator / Fan/ Air heaters,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,12 days 17:27:16.363636363,0.19135802469135804,146.34378086419753,123199.45
WF-BR-0PI-1219-Y1-A-007,C393086,3.0,UN,294.9,BRL-BRL,Rest of cables G8/9,9.960000000000003,492 days 12:00:00,9 days 19:50:58.646616541,61 days 11:15:00,0.04050925925925926,4.359652777777778,123199.45
WF-BR-0PI-1219-Y1-A-007,GP023882,7.0,UN,2572.79,BRL-BRL,Semiconductor and accessory equipment,9.960000000000003,476 days 00:00:00,9 days 19:50:58.646616541,295 days 21:00:00,0.0753968253968254,27.66638888888889,123199.45
WF-BR-0PI-1219-Y1-A-007,GP264474,1.0,UN,5395.54,BRL-BRL,Rest of cables G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.027777777777777776,149.8761111111111,123199.45
WF-BR-0PI-1219-Y1-A-007,GP202343,12.0,L,323.58,BRL-BRL,Paints / Anti-corros,9.960000000000003,184 days 00:00:00,9 days 19:50:58.646616541,48 days 04:10:26.086956521,0.3768353174603175,13.643670634920634,123199.45
WF-BR-0PI-1219-Y1-A-007,GP034744,2.0,UN,13729.6,BRL-BRL,Rotative joint,9.960000000000003,49 days 00:00:00,9 days 19:50:58.646616541,88 days 02:49:24.705882353,0.041666666666666664,305.0059953703704,123199.45
WF-BR-0PI-1219-Y1-A-007,181920,3.0,UN,46.56,BRL-BRL,Factory Auxiliaries,9.960000000000003,976 days 00:00:00,9 days 19:50:58.646616541,40 days 13:50:46.153846154,0.04886904761904762,0.5575992063492063,123199.45
WF-BR-0PI-1219-Y1-A-007,50940,6.0,UN,695.4,BRL-BRL,Braking Systems,9.960000000000003,355 days 12:00:00,9 days 19:50:58.646616541,106 days 19:25:42.857142858,0.0753968253968254,10.0575,123199.45
WF-BR-0PI-1219-Y1-A-007,GP011773,2.0,UN,288.81,BRL-BRL,Braking Systems,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,178 days 15:25:42.857142858,0.0462962962962963,11.591296296296296,123199.45
WF-BR-0PI-1219-Y1-A-007,GP016235,1.0,UN,151.89,BRL-BRL,Electricity Transformers,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,344 days 13:42:51.428571428,0.05952380952380952,8.807936507936509,123199.45
WF-BR-0PI-1219-Y1-A-007,50835,1.0,UN,95.35,BRL-BRL,Transmissions / ball-joint seals,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,85 days 08:00:00,0.043055555555555555,4.737847222222222,123199.45
WF-BR-0PI-1219-Y1-A-007,50836,3.0,UN,364.46000000000004,BRL-BRL,Transmissions / ball-joint seals,9.960000000000003,363 days 00:00:00,9 days 19:50:58.646616541,119 days 22:44:12.631578948,0.04074074074074074,4.769333333333333,123199.45
WF-BR-0PI-1219-Y1-A-007,50837,5.0,UN,173.43,BRL-BRL,Boilerwork pieces,9.960000000000003,484 days 00:00:00,9 days 19:50:58.646616541,46 days 04:48:00,0.05092592592592592,1.3962777777777777,123199.45
WF-BR-0PI-1219-Y1-A-007,GP023867,3.0,UN,40.96,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,127 days 12:00:00,0.3333333333333333,5.100534188034189,123199.45
WF-BR-0PI-1219-Y1-A-007,GP266259,54.0,UN,3433.4200000000005,BRL-BRL,Electrical connectors / terminals / electrics compartments /,9.960000000000003,161 days 00:00:00,9 days 19:50:58.646616541,20 days 12:43:49.565217391,1.3148148148148149,91.22319023569024,123199.45
WF-BR-0PI-1219-Y1-A-007,GP119052,1.0,UN,9.32,BRL-BRL,Fuses / reducers / absorbers / condensers,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,161 days 10:30:00,0.10606060606060606,1.0374747474747474,123199.45
WF-BR-0PI-1219-Y1-A-007,GP091016,2.0,UN,382.35,BRL-BRL,Fuses / reducers / absorbers / condensers,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,127 days 09:08:34.285714286,0.11706349206349206,30.904007936507938,123199.45
WF-BR-0PI-1219-Y1-A-007,P390351,141.0,UN,22.05,BRL-BRL,Electrical others,9.960000000000003,610 days 00:00:00,9 days 19:50:58.646616541,71 days 08:43:38.181818182,2.4706790123456788,0.3797685185185185,123199.45
WF-BR-0PI-1219-Y1-A-007,P390350,250.0,UN,18.83,BRL-BRL,Electrical others,9.960000000000003,1121 days 00:00:00,9 days 19:50:58.646616541,43 days 02:24:00,4.517460317460317,0.757968253968254,123199.45
WF-BR-0PI-1219-Y1-A-007,GP043333,2.0,UN,2938.8500000000004,BRL-BRL,Hoses and flexible t,9.960000000000003,657 days 00:00:00,9 days 19:50:58.646616541,61 days 18:00:00,0.027777777777777776,44.91493055555556,123199.45
WF-BR-0PI-1219-Y1-A-007,AMB0155,2.0,UN,821.99,BRL-BRL,Ventilator / Fan/ Air heaters,9.960000000000003,1092 days 00:00:00,9 days 19:50:58.646616541,61 days 08:28:14.117647059,0.06481481481481483,17.3065873015873,123199.45
WF-BR-0PI-1219-Y1-A-007,GP118309,1.0,UN,363.96,BRL-BRL,Refrigeration system components,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,99 days 09:00:00,0.037037037037037035,14.644277777777777,123199.45
WF-BR-0PI-1219-Y1-A-007,GP012867,1.0,UN,425.97,BRL-BRL,Others Hydraulic,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,106 days 13:20:00,0.025,8.55113888888889,123199.45
WF-BR-0PI-1219-Y1-A-007,GP101805,1.0,UN,1151.59,BRL-BRL,Electric motors,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,47 days 19:38:10.909090909,0.04563492063492063,54.22498015873016,123199.45
WF-BR-0PI-1219-Y1-A-007,GP031286,3.0,UN,281.72,BRL-BRL,Others Hydraulic,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,224 days 00:00:00,0.06597222222222222,9.27482638888889,123199.45
WF-BR-0PI-1219-Y1-A-007,GP091161,1.0,UN,69.87,BRL-BRL,,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.027777777777777776,1.9408333333333334,123199.45
WF-BR-0PI-1219-Y1-A-007,GP004261,1.0,UN,12.56,BRL-BRL,Relays and solenoids,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,342 days 06:00:00,0.06666666666666667,0.9055,123199.45
WF-BR-0PI-1219-Y1-A-007,50785,1.0,UN,256.59,BRL-BRL,Valves,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,80 days 16:48:00,0.04861111111111111,16.696006944444445,123199.45
WF-BR-0PI-1219-Y1-A-007,GP131157,242.5,UN,1926.51,BRL-BRL,Factory Auxiliaries,9.960000000000003,79 days 12:00:00,9 days 19:50:58.646616541,3 days 02:32:43.636363636,7.026111111111111,68.496373015873,123199.45
WF-BR-0PI-1219-Y1-A-007,GP011546,2.0,UN,1216.3,BRL-BRL,Ventilator / Fan/ Air heaters,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.05555555555555555,33.78611111111111,123199.45
WF-BR-0PI-1219-Y1-A-007,C393083,1.0,UN,194.11,BRL-BRL,Rest of cables G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,100 days 07:38:10.909090909,0.04532163742690058,9.79751461988304,123199.45
WF-BR-0PI-1219-Y1-A-007,GP040689,1.0,UN,271.99,BRL-BRL,,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,30 days 07:15:20.930232558,0.07598039215686275,34.6277614379085,123199.45
WF-BR-0PI-1219-Y1-A-007,149191,6.0,UN,565.8399999999999,BRL-BRL,Lubricants and refrigerants,9.960000000000003,1738 days 00:00:00,9 days 19:50:58.646616541,22 days 02:46:36.694214876,0.28174603174603174,32.05737301587302,123199.45
WF-BR-0PI-1219-Y1-A-007,1U6001JDE30,1.0,UN,1250.08,BRL-BRL,Small machined piece,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,40 days 14:24:00,0.061868686868686865,145.06526515151515,123199.45
WF-BR-0PI-1219-Y1-A-007,P393237,8.0,UN,6235.99,BRL-BRL,Electrical others,9.960000000000003,479 days 00:00:00,9 days 19:50:58.646616541,22 days 01:32:28.623853211,0.15538194444444445,102.51578993055556,123199.45
WF-BR-0PI-1219-Y1-A-007,GP005890,2.0,UN,1222.1599999999999,BRL-BRL,Electrical others,9.960000000000003,233 days 00:00:00,9 days 19:50:58.646616541,90 days 21:00:00,0.05555555555555555,33.96000000000001,123199.45
WF-BR-0PI-1219-Y1-A-007,50862,1.0,UN,115.05,BRL-BRL,Valves,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.027777777777777776,3.1958333333333333,123199.45
WF-BR-0PI-1219-Y1-A-007,153282,1.0,UN,1.24,BRL-BRL,Other processed steel,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,49 days 13:33:54.782608695,0.07275132275132275,0.0901984126984127,123199.45
WF-BR-0PI-1219-Y1-A-007,P650114,2.0,UN,0.9,BRL-BRL,Other processed steel G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.05555555555555555,0.025,123199.45
WF-BR-0PI-1219-Y1-A-007,GP096543,1.0,UN,1.01,BRL-BRL,Bolts,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.027777777777777776,0.028055555555555556,123199.45
WF-BR-0PI-1219-Y1-A-007,GP023271,1.0,UN,51.72,BRL-BRL,Functional Assembly,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.027777777777777776,1.43656432748538,123199.45
WF-BR-0PI-1219-Y1-A-007,GP025889,1.0,UN,181.91,BRL-BRL,Hydraulic group - others,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,164 days 18:00:00,0.03571428571428572,6.8169047619047625,123199.45
WF-BR-0PI-1219-Y1-A-007,GP117985,1.0,UN,337.73,BRL-BRL,Hydraulic group - others,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,50 days 17:36:00,0.03418803418803419,14.80863247863248,123199.45
WF-BR-0PI-1219-Y1-A-007,GP117984,2.0,UN,462.46,BRL-BRL,Hydraulic group - others,9.960000000000003,367 days 00:00:00,9 days 19:50:58.646616541,63 days 03:41:32.307692308,0.03787878787878787,8.175883838383838,123199.45
WF-BR-0PI-1219-Y1-A-007,GP390630,1.0,UN,1459.9,BRL-BRL,Hydraulic cylinders / actuators / accumulators,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,56 days 10:00:00,0.041666666666666664,79.62848765432099,123199.45
WF-BR-0PI-1219-Y1-A-007,GP183509,3.0,UN,29.8,BRL-BRL,Other processed steel G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,37 days 15:00:00,0.07671957671957672,0.7962698412698413,123199.45
WF-BR-0PI-1219-Y1-A-007,GP186076,2.0,UN,17.91,BRL-BRL,Other processed steel G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,55 days 07:38:10.909090909,0.06018518518518518,0.5799691358024691,123199.45
WF-BR-0PI-1219-Y1-A-007,GP183507,1.0,UN,7.9,BRL-BRL,Other processed steel G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,32 days 12:28:48,0.07500000000000001,0.6241666666666666,123199.45
WF-BR-0PI-1219-Y1-A-007,GP078798,1.0,UN,495.32,BRL-BRL,,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,94 days 06:00:00,0.027777777777777776,14.194722222222223,123199.45
WF-BR-0PI-1219-Y1-A-007,149391-002,8.0,L,123.89,BRL-BRL,,9.960000000000003,603 days 00:00:00,9 days 19:50:58.646616541,31 days 03:36:00,0.30443548387096775,4.1802508960573475,123199.45
WF-BR-0PI-1219-Y1-A-007,GP195791,1.0,UN,3432.71,BRL-BRL,Hydraulic acumulator G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,81 days 06:24:00,0.03935185185185185,138.59775462962963,123199.45
WF-BR-0PI-1219-Y1-A-007,704629,1.0,UN,14.8,BRL-BRL,Other mechanical components,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,41 days 18:17:08.571428571,0.06893004115226337,1.052849794238683,123199.45
WF-BR-0PI-1219-Y1-A-007,GP005702,3.0,UN,625.55,BRL-BRL,Other processed steel G8/9,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,345 days 18:00:00,0.05,10.176111111111112,123199.45
WF-BR-0PI-1219-Y1-A-007,GP091144,1.0,UN,1317.42,BRL-BRL,Electric and electronic cards and boards,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,44 days 21:20:00,0.05555555555555555,72.97830246913581,123199.45
WF-BR-0PI-1219-Y1-A-007,GP006039,1.0,UN,2982.94,BRL-BRL,Other mechanical components,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,107 days 21:20:00,0.041666666666666664,101.37149305555555,123199.45
WF-BR-0PI-1219-Y1-A-007,GP269908,2.0,UN,232.73000000000002,BRL-BRL,Electrical components,9.960000000000003,40 days 00:00:00,9 days 19:50:58.646616541,39 days 13:49:05.454545454,0.05,5.935180555555555,123199.45
WF-BR-0PI-1219-Y1-A-007,GP011176,1.0,UN,426.9,BRL-BRL,Switches,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,138 days 18:21:10.588235294,0.03125,13.403368055555555,123199.45
WF-BR-0PI-1219-Y1-A-007,GP166169,2.0,UN,174.16,BRL-BRL,Relays and solenoids,9.960000000000003,40 days 00:00:00,9 days 19:50:58.646616541,38 days 02:07:03.529411764,0.04710144927536232,4.007246376811595,123199.45
WF-BR-0PI-1219-Y1-A-007,GP000784,1.0,UN,98.86,BRL-BRL,Functional Assembly,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,96 days 20:18:27.692307692,0.06818181818181818,7.943888888888888,123199.45
WF-BR-0PI-1219-Y1-A-007,P370104,7.0,UN,1109.34,BRL-BRL,Other mechanical components,9.960000000000003,997 days 00:00:00,9 days 19:50:58.646616541,123 days 02:49:24.705882352,0.0876068376068376,17.316324786324785,123199.45
WF-BR-0PI-1219-Y1-A-007,C393085,2.0,UN,246.59,BRL-BRL,Rest of cables G8/9,9.960000000000003,835 days 00:00:00,9 days 19:50:58.646616541,99 days 16:48:00,0.03819444444444445,4.625868055555555,123199.45
WF-BR-0PI-1219-Y1-A-007,GP005798,1.0,UN,170.56,BRL-BRL,Other mechanical components,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,107 days 04:14:07.058823530,0.0425925925925926,7.6149814814814825,123199.45
WF-BR-0PI-1219-Y1-A-007,GP218789,1.0,UN,534.21,BRL-BRL,Electrical others,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,65 days 02:40:00,0.09876543209876543,51.311851851851856,123199.45
WF-BR-0PI-1219-Y1-A-007,GP261693,1.0,UN,1156.57,BRL-BRL,Boilerwork pieces,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,63 days 08:00:00,0.027777777777777776,32.12708333333333,123199.45
WF-BR-0PI-1219-Y1-A-007,GP305361,3.0,UN,1727.8,BRL-BRL,Electronic modules,9.960000000000003,465 days 12:00:00,9 days 19:50:58.646616541,42 days 04:05:51.219512195,0.051440329218107,28.433971193415637,123199.45
WF-BR-0PI-1219-Y1-A-007,GP117983,1.0,UN,528.28,BRL-BRL,Others Hydraulic,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,95 days 12:00:00,0.027777777777777776,14.674444444444443,123199.45
WF-BR-0PI-1219-Y1-A-007,GP037090,1.0,UN,223.76,BRL-BRL,Functional Assembly,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,148 days 12:00:00,0.040123456790123455,10.191018518518518,123199.45
WF-BR-0PI-1219-Y1-A-007,GP332724,1.0,UN,1534.34,BRL-BRL,Electric motors,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.027777777777777776,42.620555555555555,123199.45
WF-BR-0PI-1219-Y1-A-007,GP250610,1.0,UN,231.89,BRL-BRL,Functional Assembly,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,0 days 00:00:00,0.027777777777777776,6.441388888888889,123199.45
WF-BR-0PI-1219-Y1-A-007,50637,1.0,UN,12.06,BRL-BRL,Fuses / reducers / absorbers / condensers,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,592 days 18:00:00,0.03333333333333333,0.39061111111111113,123199.45
WF-BR-0PI-1219-Y1-A-007,109537,1.0,UN,379.21,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,173 days 13:42:51.428571428,0.041666666666666664,15.232222222222223,123199.45
WF-BR-0PI-1219-Y1-A-007,GP463528,2.0,UN,726.16,BRL-BRL,Electrical others,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 22:03:14.594594594,0.06699346405228758,24.229910130718952,123199.45
WF-BR-0PI-1219-Y1-A-007,A9B10308366,10.0,UN,0.27,BRL-BRL,Raw Material,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 21:10:35.294117647,0.11269841269841269,0.006888888888888889,123199.45
WF-BR-0PI-1219-Y1-A-007,GP522765,4.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 22:32:43.636363636,0.05718954248366012,0.10974673202614377,123199.45
WF-BR-0PI-1219-Y1-A-007,115543,52.0,UN,392.11,BRL-BRL,Other processed steel,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,26 days 23:18:51.428571428,1.4772727272727273,10.829882154882155,123199.45
WF-BR-0PI-1219-Y1-A-007,GP522766,2.0,UN,4.02,BRL-BRL,Labels / stickers / signaling plates,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 19:03:31.764705882,0.05555555555555555,0.11013492063492063,123199.45
WF-BR-0PI-1219-Y1-A-007,GP516065,1.0,UN,108.57,BRL-BRL,Sheets / panels / tabs,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 20:21:49.090909090,0.02859477124183006,3.0156372549019608,123199.45
WF-BR-0PI-1219-Y1-A-007,GP533128,1.0,UN,141.16,BRL-BRL,Measuring instruments (sensors) temperature / pressure / vib,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,27 days 15:23:04.615384615,0.0361952861952862,4.741498316498316,123199.45
WF-BR-0PI-1219-Y1-A-007,GP522769,2.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 21:10:35.294117647,0.05555555555555555,0.1097936507936508,123199.45
WF-BR-0PI-1219-Y1-A-007,GP522770,3.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 21:10:35.294117647,0.057142857142857134,0.105015873015873,123199.45
WF-BR-0PI-1219-Y1-A-007,GP522768,3.0,UN,4.01,BRL-BRL,Labels / stickers / signaling plates,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 22:32:43.636363636,0.05718954248366012,0.10482843137254902,123199.45
WF-BR-0PI-1219-Y1-A-007,GP004247,4.0,UN,1.7,BRL-BRL,Bolts,9.960000000000003,0 days 00:00:00,9 days 19:50:58.646616541,1 days 21:10:35.294117647,0.05634920634920634,0.044753968253968254,123199.45
